year,team1Encoded,team2Encoded,encodedMapName,team1Score,team2Score,agent1Encoded,agent2Encoded,agent3Encoded,agent4Encoded,agent5Encoded,agent6Encoded,agent7Encoded,agent8Encoded,agent9Encoded,agent10Encoded,team1Agents,team2Agents
2023,72,49,6,16,18,18,7,11,19,9,11,7,18,6,8,"18, 7, 11, 19, 9","11, 7, 18, 6, 8"
2023,73,45,6,10,13,3,4,9,8,13,9,6,20,7,18,"3, 4, 9, 8, 13","9, 6, 20, 7, 18"
2023,73,45,2,13,6,14,2,9,11,4,4,11,13,9,6,"14, 2, 9, 11, 4","4, 11, 13, 9, 6"
2023,73,45,3,13,10,3,6,11,14,22,14,11,6,3,22,"3, 6, 11, 14, 22","14, 11, 6, 3, 22"
2023,48,9,3,8,13,14,6,11,3,21,14,9,6,21,3,"14, 6, 11, 3, 21","14, 9, 6, 21, 3"
2023,48,9,6,7,13,19,8,2,9,18,18,8,4,19,7,"19, 8, 2, 9, 18","18, 8, 4, 19, 7"
2023,18,0,2,13,5,9,13,4,11,19,14,13,9,6,11,"9, 13, 4, 11, 19","14, 13, 9, 6, 11"
2023,18,0,5,13,10,9,13,4,8,6,20,8,13,18,6,"9, 13, 4, 8, 6","20, 8, 13, 18, 6"
2023,20,51,2,4,13,11,13,6,9,14,13,6,9,11,14,"11, 13, 6, 9, 14","13, 6, 9, 11, 14"
2023,20,51,0,11,13,6,2,9,11,14,3,6,2,16,11,"6, 2, 9, 11, 14","3, 6, 2, 16, 11"
2023,6,28,8,13,4,11,13,8,19,21,16,3,2,8,21,"11, 13, 8, 19, 21","16, 3, 2, 8, 21"
2023,6,28,0,9,13,11,9,4,2,6,2,11,9,4,6,"11, 9, 4, 2, 6","2, 11, 9, 4, 6"
2023,6,28,5,13,6,4,6,8,22,18,6,11,13,18,14,"4, 6, 8, 22, 18","6, 11, 13, 18, 14"
2023,31,11,5,13,3,13,6,20,21,9,13,19,1,20,18,"13, 6, 20, 21, 9","13, 19, 1, 20, 18"
2023,31,11,0,13,11,3,2,11,9,6,9,3,4,21,2,"3, 2, 11, 9, 6","9, 3, 4, 21, 2"
2023,64,29,3,13,10,6,3,13,14,21,6,11,14,22,3,"6, 3, 13, 14, 21","6, 11, 14, 22, 3"
2023,64,29,5,9,13,19,2,4,8,9,6,13,18,8,11,"19, 2, 4, 8, 9","6, 13, 18, 8, 11"
2023,64,29,0,14,12,6,11,2,18,14,11,3,4,9,2,"6, 11, 2, 18, 14","11, 3, 4, 9, 2"
2023,38,58,4,6,13,11,16,13,18,6,14,11,18,6,2,"11, 16, 13, 18, 6","14, 11, 18, 6, 2"
2023,38,58,8,7,13,3,21,16,2,8,11,19,21,8,13,"3, 21, 16, 2, 8","11, 19, 21, 8, 13"
2023,69,74,0,7,13,6,2,14,11,9,16,4,20,19,2,"6, 2, 14, 11, 9","16, 4, 20, 19, 2"
2023,69,74,3,5,13,9,3,11,6,14,14,21,6,3,11,"9, 3, 11, 6, 14","14, 21, 6, 3, 11"
2023,9,18,3,8,13,14,3,9,21,6,21,11,9,3,19,"14, 3, 9, 21, 6","21, 11, 9, 3, 19"
2023,9,18,0,4,13,22,4,6,2,9,2,9,11,14,6,"22, 4, 6, 2, 9","2, 9, 11, 14, 6"
2023,51,6,4,16,14,18,6,8,4,13,18,11,6,14,13,"18, 6, 8, 4, 13","18, 11, 6, 14, 13"
2023,51,6,0,13,3,11,6,3,16,2,6,11,9,2,4,"11, 6, 3, 16, 2","6, 11, 9, 2, 4"
2023,31,64,5,13,9,20,6,13,9,21,9,4,2,8,19,"20, 6, 13, 9, 21","9, 4, 2, 8, 19"
2023,31,64,4,11,13,4,11,13,6,18,19,9,11,14,13,"4, 11, 13, 6, 18","19, 9, 11, 14, 13"
2023,31,64,3,8,13,4,14,11,3,21,3,13,21,14,6,"4, 14, 11, 3, 21","3, 13, 21, 14, 6"
2023,58,74,4,18,16,18,14,11,6,2,16,11,6,3,22,"18, 14, 11, 6, 2","16, 11, 6, 3, 22"
2023,58,74,2,13,9,13,14,6,11,9,14,6,11,13,9,"13, 14, 6, 11, 9","14, 6, 11, 13, 9"
2023,18,51,2,13,10,4,19,13,11,9,6,11,14,9,13,"4, 19, 13, 11, 9","6, 11, 14, 9, 13"
2023,18,51,6,13,2,8,3,9,13,19,8,3,7,18,6,"8, 3, 9, 13, 19","8, 3, 7, 18, 6"
2023,64,58,6,1,13,9,8,19,18,13,4,18,8,6,7,"9, 8, 19, 18, 13","4, 18, 8, 6, 7"
2023,64,58,3,10,13,21,13,14,3,6,11,21,14,6,3,"21, 13, 14, 3, 6","11, 21, 14, 6, 3"
2023,49,73,0,13,5,11,3,6,16,22,22,16,3,6,11,"11, 3, 6, 16, 22","22, 16, 3, 6, 11"
2023,49,73,3,13,8,11,16,3,22,6,11,3,14,6,22,"11, 16, 3, 22, 6","11, 3, 14, 6, 22"
2023,49,73,8,7,13,11,8,2,3,16,8,16,3,2,9,"11, 8, 2, 3, 16","8, 16, 3, 2, 9"
2023,49,73,6,7,13,18,7,8,6,11,7,6,20,4,18,"18, 7, 8, 6, 11","7, 6, 20, 4, 18"
2023,49,73,2,13,8,16,6,13,3,11,13,9,14,11,6,"16, 6, 13, 3, 11","13, 9, 14, 11, 6"
2023,18,58,4,11,13,9,13,6,11,14,14,11,6,2,18,"9, 13, 6, 11, 14","14, 11, 6, 2, 18"
2023,18,58,5,4,13,6,8,4,13,9,6,2,8,3,4,"6, 8, 4, 13, 9","6, 2, 8, 3, 4"
2023,18,58,6,11,13,13,3,8,9,19,18,4,6,7,8,"13, 3, 8, 9, 19","18, 4, 6, 7, 8"
2023,49,58,2,8,13,3,6,13,16,11,14,13,9,11,6,"3, 6, 13, 16, 11","14, 13, 9, 11, 6"
2023,49,58,6,7,13,18,7,11,6,8,4,18,8,7,6,"18, 7, 11, 6, 8","4, 18, 8, 7, 6"
2023,49,58,8,13,9,3,11,2,16,8,11,19,21,8,13,"3, 11, 2, 16, 8","11, 19, 21, 8, 13"
2023,49,58,5,13,8,6,3,22,16,11,2,6,4,3,8,"6, 3, 22, 16, 11","2, 6, 4, 3, 8"
2023,49,58,3,12,14,11,3,16,6,22,11,6,3,14,21,"11, 3, 16, 6, 22","11, 6, 3, 14, 21"
2023,71,18,2,13,7,6,9,4,13,11,11,13,15,9,3,"6, 9, 4, 13, 11","11, 13, 15, 9, 3"
2023,71,18,5,20,18,13,18,8,6,14,6,15,13,3,16,"13, 18, 8, 6, 14","6, 15, 13, 3, 16"
2023,58,37,3,13,3,3,14,21,6,11,14,9,11,3,6,"3, 14, 21, 6, 11","14, 9, 11, 3, 6"
2023,58,37,8,13,11,18,8,13,19,16,9,3,8,16,2,"18, 8, 13, 19, 16","9, 3, 8, 16, 2"
2023,17,31,0,4,13,22,16,6,11,2,8,2,9,3,19,"22, 16, 6, 11, 2","8, 2, 9, 3, 19"
2023,17,31,5,9,13,13,11,6,21,16,13,9,21,6,20,"13, 11, 6, 21, 16","13, 9, 21, 6, 20"
2023,48,6,4,6,13,11,14,19,18,13,14,13,18,11,6,"11, 14, 19, 18, 13","14, 13, 18, 11, 6"
2023,48,6,6,13,2,8,19,16,3,13,8,4,18,7,6,"8, 19, 16, 3, 13","8, 4, 18, 7, 6"
2023,48,6,5,10,13,16,20,3,9,13,8,4,18,19,22,"16, 20, 3, 9, 13","8, 4, 18, 19, 22"
2023,18,37,3,15,17,11,3,9,21,19,6,14,11,3,21,"11, 3, 9, 21, 19","6, 14, 11, 3, 21"
2023,18,37,8,15,13,2,16,11,15,3,9,16,2,3,8,"2, 16, 11, 15, 3","9, 16, 2, 3, 8"
2023,18,37,0,13,7,9,11,2,6,15,3,15,9,2,11,"9, 11, 2, 6, 15","3, 15, 9, 2, 11"
2023,35,44,3,19,17,6,22,9,3,15,6,13,3,14,21,"6, 22, 9, 3, 15","6, 13, 3, 14, 21"
2023,35,44,8,13,11,8,2,19,18,15,18,21,19,2,8,"8, 2, 19, 18, 15","18, 21, 19, 2, 8"
2023,48,31,5,10,13,20,13,16,3,9,9,3,6,20,13,"20, 13, 16, 3, 9","9, 3, 6, 20, 13"
2023,48,31,8,13,6,11,16,19,21,13,9,16,19,2,8,"11, 16, 19, 21, 13","9, 16, 19, 2, 8"
2023,48,31,2,13,6,11,14,19,9,13,11,13,6,16,9,"11, 14, 19, 9, 13","11, 13, 6, 16, 9"
2023,71,6,8,9,13,11,19,18,13,8,11,8,21,19,13,"11, 19, 18, 13, 8","11, 8, 21, 19, 13"
2023,71,6,6,13,15,19,8,18,16,7,8,4,6,7,18,"19, 8, 18, 16, 7","8, 4, 6, 7, 18"
2023,58,44,2,6,13,11,9,6,14,13,11,6,9,14,13,"11, 9, 6, 14, 13","11, 6, 9, 14, 13"
2023,58,44,4,13,9,6,14,2,11,18,6,11,18,2,14,"6, 14, 2, 11, 18","6, 11, 18, 2, 14"
2023,58,44,8,13,11,16,13,18,19,8,21,2,8,19,18,"16, 13, 18, 19, 8","21, 2, 8, 19, 18"
2023,17,35,3,13,5,11,14,3,22,6,6,9,15,22,3,"11, 14, 3, 22, 6","6, 9, 15, 22, 3"
2023,17,35,8,13,2,8,11,13,21,19,15,19,2,18,8,"8, 11, 13, 21, 19","15, 19, 2, 18, 8"
2023,6,31,5,4,13,19,4,22,18,8,3,20,9,13,6,"19, 4, 22, 18, 8","3, 20, 9, 13, 6"
2023,6,31,4,10,13,13,14,6,18,11,11,18,6,13,15,"13, 14, 6, 18, 11","11, 18, 6, 13, 15"
2023,18,44,2,13,10,9,4,21,11,13,9,6,11,13,14,"9, 4, 21, 11, 13","9, 6, 11, 13, 14"
2023,18,44,6,13,8,5,19,4,3,13,8,18,7,4,6,"5, 19, 4, 3, 13","8, 18, 7, 4, 6"
2023,58,17,3,13,3,11,14,3,21,6,6,14,3,22,11,"11, 14, 3, 21, 6","6, 14, 3, 22, 11"
2023,58,17,2,13,6,14,11,6,9,13,13,6,16,3,12,"14, 11, 6, 9, 13","13, 6, 16, 3, 12"
2023,48,35,2,13,5,11,19,14,9,13,9,13,19,4,18,"11, 19, 14, 9, 13","9, 13, 19, 4, 18"
2023,48,35,8,13,2,16,11,13,19,21,19,18,15,2,8,"16, 11, 13, 19, 21","19, 18, 15, 2, 8"
2023,71,37,5,1,13,18,14,8,13,6,13,3,15,18,11,"18, 14, 8, 13, 6","13, 3, 15, 18, 11"
2023,71,37,2,11,13,9,6,4,13,11,3,9,11,14,13,"9, 6, 4, 13, 11","3, 9, 11, 14, 13"
2023,18,17,0,13,3,11,9,2,6,15,11,6,3,22,16,"11, 9, 2, 6, 15","11, 6, 3, 22, 16"
2023,18,17,5,9,13,14,22,16,6,13,6,13,16,3,20,"14, 22, 16, 6, 13","6, 13, 16, 3, 20"
2023,18,17,2,13,2,4,19,9,13,11,13,14,9,6,11,"4, 19, 9, 13, 11","13, 14, 9, 6, 11"
2023,71,31,3,6,13,3,22,6,9,14,4,6,3,22,11,"3, 22, 6, 9, 14","4, 6, 3, 22, 11"
2023,71,31,2,9,13,9,6,11,14,13,11,8,13,9,6,"9, 6, 11, 14, 13","11, 8, 13, 9, 6"
2023,48,58,5,6,13,13,20,9,3,16,3,8,6,4,2,"13, 20, 9, 3, 16","3, 8, 6, 4, 2"
2023,48,58,4,6,13,11,13,14,19,18,11,18,6,14,2,"11, 13, 14, 19, 18","11, 18, 6, 14, 2"
2023,37,44,3,13,10,14,3,11,6,21,6,21,13,14,3,"14, 3, 11, 6, 21","6, 21, 13, 14, 3"
2023,37,44,8,13,3,16,8,2,9,3,2,21,19,18,8,"16, 8, 2, 9, 3","2, 21, 19, 18, 8"
2023,6,35,2,13,2,13,11,6,4,9,13,6,16,11,3,"13, 11, 6, 4, 9","13, 6, 16, 11, 3"
2023,6,35,8,13,6,21,13,11,8,19,13,3,8,6,16,"21, 13, 11, 8, 19","13, 3, 8, 6, 16"
2023,17,48,8,8,13,8,11,19,13,21,11,19,13,16,21,"8, 11, 19, 13, 21","11, 19, 13, 16, 21"
2023,17,48,6,15,17,6,7,8,18,11,19,16,8,13,3,"6, 7, 8, 18, 11","19, 16, 8, 13, 3"
2023,31,37,3,5,13,11,6,4,3,22,6,3,14,21,11,"11, 6, 4, 3, 22","6, 3, 14, 21, 11"
2023,31,37,8,11,13,8,6,21,2,16,9,8,16,3,2,"8, 6, 21, 2, 16","9, 8, 16, 3, 2"
2023,35,18,2,11,13,13,4,11,6,9,11,4,9,19,13,"13, 4, 11, 6, 9","11, 4, 9, 19, 13"
2023,35,18,5,7,13,8,6,16,3,13,11,16,13,6,3,"8, 6, 16, 3, 13","11, 16, 13, 6, 3"
2023,44,6,2,13,8,6,11,14,13,9,9,6,13,14,11,"6, 11, 14, 13, 9","9, 6, 13, 14, 11"
2023,44,6,4,13,9,11,14,18,13,6,14,6,13,18,11,"11, 14, 18, 13, 6","14, 6, 13, 18, 11"
2023,37,48,2,13,11,3,11,14,13,9,19,14,11,9,13,"3, 11, 14, 13, 9","19, 14, 11, 9, 13"
2023,37,48,3,11,13,11,14,6,21,3,11,16,3,6,22,"11, 14, 6, 21, 3","11, 16, 3, 6, 22"
2023,37,48,5,10,13,3,16,11,13,18,8,3,4,13,18,"3, 16, 11, 13, 18","8, 3, 4, 13, 18"
2023,44,17,4,14,12,18,13,6,11,14,6,18,14,11,13,"18, 13, 6, 11, 14","6, 18, 14, 11, 13"
2023,44,17,5,10,13,13,16,18,11,6,16,6,13,20,3,"13, 16, 18, 11, 6","16, 6, 13, 20, 3"
2023,44,17,3,13,2,11,3,6,14,21,14,3,11,6,22,"11, 3, 6, 14, 21","14, 3, 11, 6, 22"
2023,71,35,5,6,13,16,6,13,8,18,6,16,8,13,3,"16, 6, 13, 8, 18","6, 16, 8, 13, 3"
2023,71,35,2,13,8,9,6,11,14,13,11,9,13,4,6,"9, 6, 11, 14, 13","11, 9, 13, 4, 6"
2023,71,35,4,11,13,6,21,16,13,8,6,13,11,14,18,"6, 21, 16, 13, 8","6, 13, 11, 14, 18"
2023,31,58,3,5,13,6,11,21,14,3,6,21,11,14,3,"6, 11, 21, 14, 3","6, 21, 11, 14, 3"
2023,31,58,5,5,13,13,20,6,3,9,2,3,6,8,4,"13, 20, 6, 3, 9","2, 3, 6, 8, 4"
2023,6,18,8,10,13,19,11,8,13,21,11,3,2,19,16,"19, 11, 8, 13, 21","11, 3, 2, 19, 16"
2023,6,18,6,10,13,6,8,4,7,18,5,13,3,19,9,"6, 8, 4, 7, 18","5, 13, 3, 19, 9"
2023,6,58,4,12,14,6,14,18,13,11,11,14,18,6,2,"6, 14, 18, 13, 11","11, 14, 18, 6, 2"
2023,6,58,7,8,13,21,3,8,16,7,19,3,16,8,7,"21, 3, 8, 16, 7","19, 3, 16, 8, 7"
2023,31,35,4,13,8,15,13,18,11,6,11,13,14,18,6,"15, 13, 18, 11, 6","11, 13, 14, 18, 6"
2023,31,35,2,13,5,11,13,9,6,14,14,6,13,9,11,"11, 13, 9, 6, 14","14, 6, 13, 9, 11"
2023,71,44,0,13,3,9,6,16,2,11,15,6,9,2,11,"9, 6, 16, 2, 11","15, 6, 9, 2, 11"
2023,71,44,2,4,13,9,6,13,14,11,13,11,6,9,14,"9, 6, 13, 14, 11","13, 11, 6, 9, 14"
2023,71,44,7,5,13,7,3,8,14,16,7,3,4,11,16,"7, 3, 8, 14, 16","7, 3, 4, 11, 16"
2023,18,48,6,13,11,3,13,4,19,5,7,18,4,8,19,"3, 13, 4, 19, 5","7, 18, 4, 8, 19"
2023,18,48,7,13,11,16,9,5,3,7,3,4,16,8,13,"16, 9, 5, 3, 7","3, 4, 16, 8, 13"
2023,37,17,0,9,13,6,3,11,22,16,2,9,4,5,11,"6, 3, 11, 22, 16","2, 9, 4, 5, 11"
2023,37,17,5,14,16,3,11,6,16,13,3,6,16,13,20,"3, 11, 6, 16, 13","3, 6, 16, 13, 20"
2023,71,58,5,4,13,16,18,6,8,13,6,3,4,8,2,"16, 18, 6, 8, 13","6, 3, 4, 8, 2"
2023,71,58,2,9,13,9,11,13,6,14,11,9,6,13,14,"9, 11, 13, 6, 14","11, 9, 6, 13, 14"
2023,37,6,5,13,6,16,13,6,11,3,16,13,15,3,11,"16, 13, 6, 11, 3","16, 13, 15, 3, 11"
2023,37,6,8,10,13,3,2,8,16,9,8,13,21,19,11,"3, 2, 8, 16, 9","8, 13, 21, 19, 11"
2023,37,6,2,13,10,3,9,14,11,13,9,14,6,13,11,"3, 9, 14, 11, 13","9, 14, 6, 13, 11"
2023,31,18,5,9,13,9,20,3,6,13,6,4,3,5,13,"9, 20, 3, 6, 13","6, 4, 3, 5, 13"
2023,31,18,0,11,13,11,9,14,3,2,11,6,9,15,2,"11, 9, 14, 3, 2","11, 6, 9, 15, 2"
2023,35,58,4,2,13,13,6,14,18,11,6,11,18,14,2,"13, 6, 14, 18, 11","6, 11, 18, 14, 2"
2023,35,58,5,10,13,8,13,6,16,3,3,2,4,8,6,"8, 13, 6, 16, 3","3, 2, 4, 8, 6"
2023,44,48,8,11,13,19,16,21,13,11,21,11,19,13,16,"19, 16, 21, 13, 11","21, 11, 19, 13, 16"
2023,44,48,2,13,7,11,14,9,6,13,14,19,11,9,13,"11, 14, 9, 6, 13","14, 19, 11, 9, 13"
2023,44,48,7,7,13,11,3,16,4,7,3,16,8,13,4,"11, 3, 16, 4, 7","3, 16, 8, 13, 4"
2023,71,17,6,13,7,4,8,18,19,7,7,18,11,6,8,"4, 8, 18, 19, 7","7, 18, 11, 6, 8"
2023,71,17,5,9,13,18,6,16,8,13,3,13,6,16,20,"18, 6, 16, 8, 13","3, 13, 6, 16, 20"
2023,71,17,2,13,11,9,13,6,11,14,11,3,13,6,4,"9, 13, 6, 11, 14","11, 3, 13, 6, 4"
2023,58,18,5,13,9,6,4,8,3,2,18,14,3,13,11,"6, 4, 8, 3, 2","18, 14, 3, 13, 11"
2023,58,18,8,13,8,19,18,8,16,13,19,11,18,13,5,"19, 18, 8, 16, 13","19, 11, 18, 13, 5"
2023,17,6,4,10,13,11,13,6,18,14,13,6,14,11,18,"11, 13, 6, 18, 14","13, 6, 14, 11, 18"
2023,17,6,5,13,15,13,6,3,16,20,8,3,6,13,4,"13, 6, 3, 16, 20","8, 3, 6, 13, 4"
2023,35,37,5,14,16,13,6,8,16,3,11,13,16,3,6,"13, 6, 8, 16, 3","11, 13, 16, 3, 6"
2023,35,37,2,5,13,11,4,13,9,6,14,9,3,11,13,"11, 4, 13, 9, 6","14, 9, 3, 11, 13"
2023,71,48,6,7,13,8,19,4,18,7,3,8,16,13,19,"8, 19, 4, 18, 7","3, 8, 16, 13, 19"
2023,71,48,8,13,11,8,11,16,3,2,0,9,2,18,20,"8, 11, 16, 3, 2","0, 9, 2, 18, 20"
2023,71,48,5,8,13,3,8,6,16,13,4,13,11,6,1,"3, 8, 6, 16, 13","4, 13, 11, 6, 1"
2023,44,31,0,5,13,3,16,11,6,22,11,6,2,3,9,"3, 16, 11, 6, 22","11, 6, 2, 3, 9"
2023,44,31,4,7,13,6,11,18,13,14,18,6,13,15,11,"6, 11, 18, 13, 14","18, 6, 13, 15, 11"
2023,37,31,4,5,13,16,3,11,6,22,18,11,15,6,13,"16, 3, 11, 6, 22","18, 11, 15, 6, 13"
2023,37,31,2,12,14,3,11,9,13,14,9,14,13,11,6,"3, 11, 9, 13, 14","9, 14, 13, 11, 6"
2023,48,6,5,6,13,8,18,3,4,13,3,8,13,4,6,"8, 18, 3, 4, 13","3, 8, 13, 4, 6"
2023,48,6,7,13,11,3,8,16,4,13,21,3,16,8,7,"3, 8, 16, 4, 13","21, 3, 16, 8, 7"
2023,48,6,2,13,11,13,9,11,14,19,14,9,11,13,6,"13, 9, 11, 14, 19","14, 9, 11, 13, 6"
2023,58,31,7,9,13,16,3,8,19,7,7,3,4,9,8,"16, 3, 8, 19, 7","7, 3, 4, 9, 8"
2023,58,31,8,13,2,16,8,18,13,19,9,2,16,11,19,"16, 8, 18, 13, 19","9, 2, 16, 11, 19"
2023,58,31,5,13,1,3,4,6,8,2,6,13,3,9,20,"3, 4, 6, 8, 2","6, 13, 3, 9, 20"
2023,18,48,7,11,13,3,7,8,16,19,3,16,4,13,8,"3, 7, 8, 16, 19","3, 16, 4, 13, 8"
2023,18,48,8,10,13,2,11,3,16,9,11,16,19,21,13,"2, 11, 3, 16, 9","11, 16, 19, 21, 13"
2023,31,6,8,13,9,11,9,16,19,2,8,13,19,11,21,"11, 9, 16, 19, 2","8, 13, 19, 11, 21"
2023,31,6,4,9,13,11,15,13,6,18,14,11,6,13,18,"11, 15, 13, 6, 18","14, 11, 6, 13, 18"
2023,31,6,5,13,6,9,13,6,3,20,8,3,13,4,6,"9, 13, 6, 3, 20","8, 3, 13, 4, 6"
2023,18,37,0,13,9,6,2,9,14,11,6,3,22,11,16,"6, 2, 9, 14, 11","6, 3, 22, 11, 16"
2023,18,37,2,13,9,19,11,13,9,4,9,11,14,3,13,"19, 11, 13, 9, 4","9, 11, 14, 3, 13"
2023,58,48,5,14,12,8,4,6,2,3,6,8,4,13,3,"8, 4, 6, 2, 3","6, 8, 4, 13, 3"
2023,58,48,7,13,6,3,16,8,7,19,3,8,16,13,4,"3, 16, 8, 7, 19","3, 8, 16, 13, 4"
2023,18,31,5,8,13,6,3,4,13,5,20,6,9,3,13,"6, 3, 4, 13, 5","20, 6, 9, 3, 13"
2023,18,31,6,7,13,13,5,4,3,19,19,18,20,7,9,"13, 5, 4, 3, 19","19, 18, 20, 7, 9"
2023,48,31,2,13,5,19,14,13,9,11,11,6,14,13,9,"19, 14, 13, 9, 11","11, 6, 14, 13, 9"
2023,48,31,5,17,15,13,8,3,4,6,3,20,6,13,9,"13, 8, 3, 4, 6","3, 20, 6, 13, 9"
2023,48,31,8,13,5,11,13,21,19,16,2,16,19,11,9,"11, 13, 21, 19, 16","2, 16, 19, 11, 9"
2023,58,48,5,13,11,6,4,3,8,2,3,8,13,6,4,"6, 4, 3, 8, 2","3, 8, 13, 6, 4"
2023,58,48,2,12,14,14,6,13,11,9,14,11,9,13,19,"14, 6, 13, 11, 9","14, 11, 9, 13, 19"
2023,58,48,4,6,13,14,6,2,11,18,16,11,18,13,6,"14, 6, 2, 11, 18","16, 11, 18, 13, 6"
2023,58,48,6,11,13,6,7,8,4,18,18,7,4,19,8,"6, 7, 8, 4, 18","18, 7, 4, 19, 8"
2023,31,25,8,5,13,19,2,16,9,11,3,16,8,11,2,"19, 2, 16, 9, 11","3, 16, 8, 11, 2"
2023,31,25,5,12,14,3,13,9,6,20,6,16,11,13,18,"3, 13, 9, 6, 20","6, 16, 11, 13, 18"
2023,73,33,6,13,10,7,4,6,18,8,11,18,6,7,8,"7, 4, 6, 18, 8","11, 18, 6, 7, 8"
2023,73,33,0,13,7,22,6,3,16,11,9,11,3,16,22,"22, 6, 3, 16, 11","9, 11, 3, 16, 22"
2023,29,69,6,10,13,11,18,7,16,6,8,7,11,6,18,"11, 18, 7, 16, 6","8, 7, 11, 6, 18"
2023,29,69,4,13,7,18,19,11,14,13,14,11,6,13,18,"18, 19, 11, 14, 13","14, 11, 6, 13, 18"
2023,29,69,0,12,14,6,3,11,22,16,6,3,11,22,16,"6, 3, 11, 22, 16","6, 3, 11, 22, 16"
2023,72,18,2,13,8,13,14,11,9,6,19,11,4,9,13,"13, 14, 11, 9, 6","19, 11, 4, 9, 13"
2023,72,18,5,12,14,3,6,20,16,13,3,8,13,6,4,"3, 6, 20, 16, 13","3, 8, 13, 6, 4"
2023,72,18,8,13,6,16,2,11,8,3,8,3,13,16,6,"16, 2, 11, 8, 3","8, 3, 13, 16, 6"
2023,73,25,6,5,13,4,6,8,7,18,8,6,7,18,14,"4, 6, 8, 7, 18","8, 6, 7, 18, 14"
2023,73,25,2,9,13,13,11,14,6,9,11,9,14,13,6,"13, 11, 14, 6, 9","11, 9, 14, 13, 6"
2023,72,69,5,11,13,6,13,16,20,3,16,6,11,3,22,"6, 13, 16, 20, 3","16, 6, 11, 3, 22"
2023,72,69,7,13,7,8,22,3,16,21,8,16,3,15,22,"8, 22, 3, 16, 21","8, 16, 3, 15, 22"
2023,72,69,0,13,11,22,11,6,16,3,22,6,3,11,16,"22, 11, 6, 16, 3","22, 6, 3, 11, 16"
2023,33,31,4,13,8,18,6,13,14,11,11,18,13,6,15,"18, 6, 13, 14, 11","11, 18, 13, 6, 15"
2023,33,31,2,5,13,13,9,6,11,14,11,14,9,13,6,"13, 9, 6, 11, 14","11, 14, 9, 13, 6"
2023,33,31,5,6,13,11,6,18,16,13,9,3,6,20,13,"11, 6, 18, 16, 13","9, 3, 6, 20, 13"
2023,18,29,0,15,17,2,9,11,6,14,6,11,22,16,3,"2, 9, 11, 6, 14","6, 11, 22, 16, 3"
2023,18,29,7,12,14,7,3,8,9,16,3,16,15,22,11,"7, 3, 8, 9, 16","3, 16, 15, 22, 11"
2023,73,31,7,9,13,9,8,16,3,7,8,4,3,7,9,"9, 8, 16, 3, 7","8, 4, 3, 7, 9"
2023,73,31,6,13,8,7,20,6,4,18,9,20,7,19,18,"7, 20, 6, 4, 18","9, 20, 7, 19, 18"
2023,73,31,4,13,4,11,13,14,18,6,11,6,18,13,15,"11, 13, 14, 18, 6","11, 6, 18, 13, 15"
2023,69,29,6,4,13,18,7,6,8,11,6,11,18,7,16,"18, 7, 6, 8, 11","6, 11, 18, 7, 16"
2023,69,29,4,6,13,18,6,13,14,11,11,14,19,13,18,"18, 6, 13, 14, 11","11, 14, 19, 13, 18"
2023,49,25,6,7,13,20,3,18,13,9,14,8,7,18,6,"20, 3, 18, 13, 9","14, 8, 7, 18, 6"
2023,49,25,2,5,13,13,14,11,9,6,13,11,9,14,6,"13, 14, 11, 9, 6","13, 11, 9, 14, 6"
2023,48,29,4,13,9,11,16,13,18,6,13,11,19,14,18,"11, 16, 13, 18, 6","13, 11, 19, 14, 18"
2023,48,29,8,8,13,13,16,11,19,21,3,8,11,16,2,"13, 16, 11, 19, 21","3, 8, 11, 16, 2"
2023,48,29,5,13,11,8,4,13,6,3,11,13,8,16,19,"8, 4, 13, 6, 3","11, 13, 8, 16, 19"
2023,58,72,6,13,9,4,6,18,7,8,7,6,8,14,18,"4, 6, 18, 7, 8","7, 6, 8, 14, 18"
2023,58,72,7,13,4,19,3,8,16,7,16,8,22,3,21,"19, 3, 8, 16, 7","16, 8, 22, 3, 21"
2023,26,73,8,13,10,2,8,11,3,16,3,20,8,2,16,"2, 8, 11, 3, 16","3, 20, 8, 2, 16"
2023,26,73,7,13,10,8,16,7,15,22,3,4,2,8,16,"8, 16, 7, 15, 22","3, 4, 2, 8, 16"
2023,29,49,5,13,6,16,11,8,13,19,20,3,13,6,16,"16, 11, 8, 13, 19","20, 3, 13, 6, 16"
2023,29,49,6,13,10,6,7,11,16,18,3,20,18,13,9,"6, 7, 11, 16, 18","3, 20, 18, 13, 9"
2023,73,72,0,11,13,6,16,11,3,22,6,3,16,11,22,"6, 16, 11, 3, 22","6, 3, 16, 11, 22"
2023,73,72,4,5,13,18,6,11,14,13,11,22,16,6,3,"18, 6, 11, 14, 13","11, 22, 16, 6, 3"
2023,48,25,6,2,13,19,16,8,13,3,6,14,18,7,8,"19, 16, 8, 13, 3","6, 14, 18, 7, 8"
2023,48,25,4,9,13,6,16,18,11,13,6,2,14,18,11,"6, 16, 18, 11, 13","6, 2, 14, 18, 11"
2023,26,58,5,5,13,8,16,19,13,15,8,6,4,3,2,"8, 16, 19, 13, 15","8, 6, 4, 3, 2"
2023,26,58,7,7,13,22,15,7,8,16,3,19,8,7,16,"22, 15, 7, 8, 16","3, 19, 8, 7, 16"
2023,48,72,4,12,14,6,11,16,18,13,16,3,11,22,6,"6, 11, 16, 18, 13","16, 3, 11, 22, 6"
